time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-08-31T01:16:20.560Z,-10.9667,123.9602,40.74,4.3,mb,,156,0.809,0.61,us,usb000sbcj,2014-11-29T00:09:22.000Z,"96 km SSE of Kupang, Indonesia",earthquake,7.9,10.9,0.533,3,reviewed,us,us
2014-08-24T02:39:22.950Z,-10.3105,116.3993,46.62,4.4,mb,,131,2.874,0.81,us,usb000s9mr,2014-11-22T02:06:32.000Z,"178 km S of Praya, Indonesia",earthquake,8,7.6,0.219,11,reviewed,us,us
2014-08-19T05:30:52.030Z,-11.4746,116.3694,30.82,4.1,mb,,111,3.699,1.37,us,usc000s8qj,2014-11-15T04:07:16.000Z,"South of Lombok, Indonesia",earthquake,,6.6,0.233,6,reviewed,us,us
2014-08-13T15:22:33.000Z,-33.342,142.146,10,4,mb,,,,1.37,us,usb000s682,2014-11-15T04:07:07.000Z,"87 km NNE of Wentworth, Australia",earthquake,,4.7,0.52,7,reviewed,aust,us
2014-07-09T02:10:47.010Z,-10.4908,124.6261,57.82,4,mb,,114,0.811,0.93,us,usb000rubz,2014-10-10T08:02:09.000Z,"79 km SSE of Soe, Indonesia",earthquake,,9.7,0.212,6,reviewed,us,us
2014-07-03T08:16:20.750Z,-10.8466,123.96,10,4.6,mb,,86,0.699,1.22,us,usc000rpvs,2014-10-04T19:59:52.000Z,"84 km SSE of Kupang, Indonesia",earthquake,,1.9,0.182,10,reviewed,us,us
2014-06-24T14:55:59.180Z,-10.6466,120.3042,46.23,4,mb,,80,2.761,0.98,us,usb000rw0g,2014-09-19T17:22:36.000Z,"109 km S of Waingapu, Indonesia",earthquake,,11.5,0.212,8,reviewed,us,us
2014-06-24T13:17:04.890Z,-10.6634,120.3213,54.52,4,mb,,118,2.762,0.93,us,usb000rw0p,2014-09-19T17:22:37.000Z,"111 km S of Waingapu, Indonesia",earthquake,,10.6,0.212,8,reviewed,us,us
2014-06-23T22:27:04.090Z,-10.8329,120.2175,35,4.3,mb,,99,3.445,1.06,us,usb000rvh2,2014-09-19T17:22:23.000Z,"130 km S of Waingapu, Indonesia",earthquake,,2,0.266,5,reviewed,us,us
2014-06-23T22:23:47.140Z,-10.6334,120.267,35,4.6,mb,,78,3.367,1.16,us,usb000rvhv,2014-09-19T17:22:25.000Z,"108 km S of Waingapu, Indonesia",earthquake,,2,0.173,12,reviewed,us,us
2014-06-23T22:22:04.180Z,-10.7172,120.273,35,4.4,mb,,80,3.373,0.92,us,usb000rvh3,2014-09-19T17:22:23.000Z,"117 km S of Waingapu, Indonesia",earthquake,,2,0.239,6,reviewed,us,us
2014-06-23T21:44:12.080Z,-10.7137,120.2965,35,4.3,mb,,80,3.349,1.23,us,usb000rvh0,2014-09-19T17:22:22.000Z,"116 km S of Waingapu, Indonesia",earthquake,,2,0.148,14,reviewed,us,us
2014-06-23T19:24:23.430Z,-10.82,120.2554,53.34,4,mb,,211,2.92,0.63,us,usb000rvgg,2014-09-19T17:22:20.000Z,"128 km S of Waingapu, Indonesia",earthquake,,11.9,0.26,5,reviewed,us,us
2014-06-23T13:52:28.690Z,-10.7493,120.2224,43.53,4.6,mb,,120,2.891,0.61,us,usb000rvg3,2014-09-19T17:22:19.000Z,"120 km S of Waingapu, Indonesia",earthquake,,8.6,0.194,11,reviewed,us,us
2014-06-22T16:05:51.250Z,-10.7381,120.2105,56.02,4,mb,,81,3.436,1.2,us,usb000rrv2,2014-09-19T17:22:15.000Z,"119 km S of Waingapu, Indonesia",earthquake,,8.8,0.196,9,reviewed,us,us
2014-06-22T15:22:06.760Z,-10.7856,120.2281,48.17,4.1,mb,,104,2.913,0.55,us,usb000rrv0,2014-09-19T17:22:15.000Z,"125 km S of Waingapu, Indonesia",earthquake,,11.1,0.234,8,reviewed,us,us
2014-06-22T15:02:43.620Z,-10.6404,120.4598,54.17,4,mb,,136,2.653,0.67,us,usb000rrvw,2014-09-19T17:22:18.000Z,"110 km S of Waingapu, Indonesia",earthquake,,11.6,0.299,5,reviewed,us,us
2014-06-22T14:37:27.500Z,-10.776,120.3204,51.68,4.2,mb,,187,2.845,1,us,usb000rruz,2014-09-19T17:22:15.000Z,"123 km S of Waingapu, Indonesia",earthquake,,9.4,0.263,6,reviewed,us,us
2014-06-22T14:29:35.230Z,-10.6535,120.2617,44.63,4.5,mb,,78,2.795,0.94,us,usc000rk15,2014-09-19T17:23:09.000Z,"110 km S of Waingapu, Indonesia",earthquake,,8.2,0.131,24,reviewed,us,us
2014-06-22T14:25:03.660Z,-10.8054,120.1894,52.06,4.2,mb,,106,2.953,1.2,us,usb000rrux,2014-09-19T17:22:15.000Z,"127 km S of Waingapu, Indonesia",earthquake,,9.6,0.215,9,reviewed,us,us
2014-06-22T14:16:08.120Z,-10.7179,120.3699,51.34,4.2,mb,,118,2.769,0.92,us,usb000rrvs,2014-09-19T17:22:17.000Z,"117 km S of Waingapu, Indonesia",earthquake,,11.4,0.304,5,reviewed,us,us
2014-06-22T14:15:43.010Z,-10.7568,120.1405,44.09,4.3,mb,,104,2.952,1.45,us,usb000rrva,2014-09-19T17:22:16.000Z,"122 km S of Waingapu, Indonesia",earthquake,,10.8,0.238,8,reviewed,us,us
2014-06-22T14:05:48.090Z,-10.4464,120.2941,54.55,4.4,mb,,229,2.629,0.8,us,usb000rruu,2014-09-19T17:22:14.000Z,"87 km S of Waingapu, Indonesia",earthquake,,12.7,0.378,3,reviewed,us,us
2014-06-22T14:01:54.550Z,-10.6848,120.2427,57.29,4.4,mb,,78,2.83,1.02,us,usb000rrvt,2014-09-19T17:22:17.000Z,"113 km S of Waingapu, Indonesia",earthquake,,10,0.379,6,reviewed,us,us
2014-06-22T13:54:10.090Z,-10.7017,120.2748,47.07,4.1,mb,,84,2.821,1.1,us,usb000rrvx,2014-09-19T17:22:18.000Z,"115 km S of Waingapu, Indonesia",earthquake,,10.2,0.198,9,reviewed,us,us
2014-06-22T13:51:54.580Z,-10.705,120.3503,59.28,4.2,mb,,98,2.773,0.75,us,usb000rrvu,2014-09-19T17:22:17.000Z,"116 km S of Waingapu, Indonesia",earthquake,,10.7,0.305,6,reviewed,us,us
2014-06-22T13:44:36.030Z,-10.5028,120.3642,37.27,4.6,mb,,80,2.618,1.06,us,usc000rk0m,2014-09-19T17:23:09.000Z,"94 km S of Waingapu, Indonesia",earthquake,,6.6,0.102,32,reviewed,us,us
2014-06-22T13:33:50.500Z,-10.6658,120.3209,44.08,4.5,mb,,74,3.319,0.58,us,usb000rrv9,2014-09-19T17:22:16.000Z,"111 km S of Waingapu, Indonesia",earthquake,,8,0.131,20,reviewed,us,us
2014-06-22T13:30:24.240Z,-10.4281,120.6309,51.24,4.6,mb,,91,2.384,0.64,us,usb000rrvl,2014-09-19T17:22:17.000Z,"94 km SSE of Waingapu, Indonesia",earthquake,,9.5,0.122,24,reviewed,us,us
2014-06-22T13:29:44.960Z,-10.4981,120.3658,44.35,4.6,mb,,90,2.613,0.86,us,usc000rk0g,2014-09-19T17:23:09.000Z,"93 km S of Waingapu, Indonesia",earthquake,,6.9,0.087,44,reviewed,us,us
2014-06-22T13:17:07.690Z,-10.7086,120.3108,49.84,4.3,mb,,78,2.802,1.18,us,usb000rrvy,2014-09-19T17:22:18.000Z,"116 km S of Waingapu, Indonesia",earthquake,,10.2,0.239,6,reviewed,us,us
2014-06-22T12:36:49.630Z,-10.6341,120.2934,27.31,4,mb,,84,2.76,0.95,us,usb000rruq,2014-09-19T17:22:14.000Z,"108 km S of Waingapu, Indonesia",earthquake,,6.2,0.183,10,reviewed,us,us
2014-06-22T12:23:32.430Z,-10.6687,120.2812,44.57,4.1,mb,,84,2.793,0.49,us,usb000rrv1,2014-09-19T17:22:15.000Z,"111 km S of Waingapu, Indonesia",earthquake,,12.3,0.522,2,reviewed,us,us
2014-06-22T07:17:31.600Z,-10.6424,120.2708,46.18,4.2,mb,,84,2.781,0.84,us,usb000rrvq,2014-09-19T17:22:17.000Z,"109 km S of Waingapu, Indonesia",earthquake,,10.6,0.529,5,reviewed,us,us
2014-06-22T07:11:02.930Z,-10.6179,120.3201,48.67,4.6,mb,,80,2.73,1.31,us,usc000rjyb,2014-09-19T17:23:07.000Z,"106 km S of Waingapu, Indonesia",earthquake,,9.2,0.145,18,reviewed,us,us
2014-06-22T07:08:33.430Z,-10.6881,120.3083,44.95,4.1,mb,,84,2.788,1.02,us,usb000rruh,2014-09-19T17:22:13.000Z,"114 km S of Waingapu, Indonesia",earthquake,,10.6,0.262,6,reviewed,us,us
2014-06-22T06:42:52.840Z,-10.8119,120.4249,54.01,4,mb,,144,2.805,0.91,us,usb000rrun,2014-09-19T17:22:14.000Z,"Sumba region, Indonesia",earthquake,,11.9,0.365,3,reviewed,us,us
2014-06-22T05:35:03.270Z,-10.6501,120.3206,47.78,4.2,mb,,78,2.753,0.99,us,usc000rjx9,2014-09-19T17:23:05.000Z,"110 km S of Waingapu, Indonesia",earthquake,,7.9,0.131,18,reviewed,us,us
2014-06-17T16:40:19.760Z,-11.6516,116.9381,31.78,4.4,mb,,107,4.185,0.84,us,usc000rmur,2014-09-12T15:48:08.000Z,"South of Lombok, Indonesia",earthquake,,5.6,0.138,17,reviewed,us,us
2014-06-09T18:07:35.000Z,-29.901,137.627,9,4,mb,,,,1.99,us,usc000rn36,2014-08-30T17:03:00.000Z,"101 km NE of Roxby Downs, Australia",earthquake,,7.2,0.231,5,reviewed,aust,us
2014-06-04T09:01:41.310Z,-10.9419,110.0438,10,4.4,mb,,78,3.047,1.27,us,usc000ratt,2014-08-30T17:03:00.000Z,"south of Java, Indonesia",earthquake,,1.8,0.11,26,reviewed,us,us
2014-06-04T02:29:09.000Z,-29.867,137.71,13,4.2,mb,,,,1.01,us,usc000raqr,2014-08-30T17:03:00.000Z,"110 km NE of Roxby Downs, Australia",earthquake,,4.7,0.125,18,reviewed,aust,us
2014-05-29T09:29:22.280Z,-10.5161,113.0641,10,4,mb,,165,2.298,1.27,us,usc000rg45,2014-08-26T01:21:03.000Z,"249 km S of Kencong, Indonesia",earthquake,,2,0.211,6,reviewed,us,us
2014-05-14T18:55:53.580Z,-11.719,124.0492,44.48,4.1,mb,,125,1.55,0.36,us,usc000radf,2014-08-09T02:53:42.000Z,"177 km SSE of Kupang, Indonesia",earthquake,,9,0.37,3,reviewed,us,us
2014-05-13T09:44:10.200Z,-18.7196,149.9563,10,4.1,mb,,66,3.749,1.28,us,usc000r95k,2014-08-06T00:55:34.000Z,"189 km NE of Whitsundays, Australia",earthquake,,1.9,0.184,8,reviewed,us,us
2014-05-09T20:56:09.330Z,-10.533,123.8019,19.37,4.3,mb,,114,0.351,1.32,us,usb000r6jx,2014-08-06T00:55:28.000Z,"45 km SSE of Kupang, Indonesia",earthquake,,6.6,0.308,3,reviewed,us,us
2014-05-08T22:21:23.860Z,-10.6323,123.6301,27.47,4.4,mb,,66,0.424,1.48,us,usb000r6gk,2014-08-06T00:55:27.000Z,"51 km S of Kupang, Indonesia",earthquake,,7.4,0.169,10,reviewed,us,us
2014-05-04T22:37:54.000Z,-23.005,128.589,10,4.2,mb,,,,1.53,us,usb000r170,2014-07-27T21:51:21.000Z,"Western Australia",earthquake,,2,0.264,4,reviewed,aust,us
2014-04-30T14:01:03.810Z,-37.7927,111.9215,22.92,4.3,mb,,188,3.395,0.6,us,usb000qwhy,2014-07-27T21:51:13.000Z,"southwest of Australia",earthquake,,6.7,0.189,9,reviewed,us,us
2014-04-29T09:54:56.000Z,-32.796,139.541,13,4.6,mb,,,,0.92,us,usb000q3ij,2022-07-26T14:06:17.175Z,"68 km ENE of Peterborough, Australia",earthquake,,1.5,0.173,12,reviewed,aust,us
2014-04-28T16:07:36.580Z,-12.3542,114.0092,10,4.5,mb,,129,3.862,1.44,us,usb000qut8,2014-07-14T20:11:22.000Z,"northwest of Australia",earthquake,,1.9,0.27,6,reviewed,us,us
2014-04-27T16:39:07.460Z,-11.7657,117.8717,37.06,4,mb,,137,5.304,1.15,us,usb000qr25,2014-07-14T20:11:20.000Z,"south of Sumbawa, Indonesia",earthquake,,12.4,0.211,7,reviewed,us,us
2014-04-27T15:49:05.040Z,-11.172,121.7333,10.03,4.3,mb,,120,2.568,0.86,us,usb000qr1m,2014-07-14T20:11:20.000Z,"232 km SE of Waingapu, Indonesia",earthquake,,6,0.266,6,reviewed,us,us
2014-04-22T23:20:52.940Z,-10.5908,113.8299,21.38,4.5,mb,,93,2.131,0.56,us,usb000qqrh,2014-07-04T01:35:19.000Z,"244 km SSW of Muncar, Indonesia",earthquake,,6.1,0.221,9,reviewed,us,us
2014-04-08T13:57:54.940Z,-11.5997,115.0572,23.09,4.1,mb,,115,3.235,1.14,us,usb000pw0u,2014-06-11T06:06:13.000Z,"south of Bali, Indonesia",earthquake,,7.3,0.213,7,reviewed,us,us
2014-03-26T04:38:45.480Z,-11.3816,114.7562,49.46,4.3,mb,,121,2.953,0.53,us,usc000p59p,2014-05-29T23:32:04.000Z,"289 km S of Jimbaran, Indonesia",earthquake,,10.5,0.265,5,reviewed,us,us
2014-03-24T22:18:26.840Z,-11.4753,116.725,23.34,4.6,mb,,50,3.916,1.34,us,usc000nnnn,2014-05-24T00:54:44.000Z,"South of Lombok, Indonesia",earthquake,,3.9,0.098,34,reviewed,us,us
2014-03-20T22:35:22.540Z,-11.3903,118.1656,36.85,4,mb,,75,4.855,0.82,us,usc000nusl,2014-05-24T00:54:36.000Z,"299 km SW of Waingapu, Indonesia",earthquake,,9.8,0.143,15,reviewed,us,us
2014-03-17T06:39:26.810Z,-11.2745,111.7336,14.38,4.1,mb,,97,3.547,1.37,us,usc000nss8,2014-05-16T21:51:46.000Z,"south of Java, Indonesia",earthquake,,4.7,0.165,11,reviewed,us,us
2014-03-16T03:24:51.000Z,-17.414,124.438,10,3.8,mb,,,,1.29,us,usc000npv7,2014-05-16T21:51:43.000Z,"86 km E of Derby, Australia",earthquake,,2,0.506,2,reviewed,aust,us
2014-03-09T11:49:07.770Z,-11.4373,119.0839,21.29,4.7,mb,,49,4.17,1.12,us,usc000n5v2,2014-05-15T02:23:52.000Z,"235 km SSW of Waingapu, Indonesia",earthquake,,3.9,0.115,26,reviewed,us,us
2014-02-26T00:00:07.000Z,-30.679,121.187,0,4.5,mwr,,,,1.33,us,usc000my8y,2021-10-20T18:18:58.345Z,"26 km W of Hannans, Australia",earthquake,,3.3,0.083,14,reviewed,aust,us
2014-02-18T13:42:22.890Z,-10.8826,111.2132,10,4.4,mb,,150,12.046,0.75,us,usb000myfh,2014-04-30T21:18:25.000Z,"south of Java, Indonesia",earthquake,,1.9,0.161,11,reviewed,us,us
2014-02-13T02:49:12.850Z,-11.5606,116.8587,31.87,4.3,mb,,120,4.066,0.52,us,usc000mpka,2014-04-30T21:18:18.000Z,"South of Lombok, Indonesia",earthquake,,6.2,0.16,13,reviewed,us,us
2014-02-02T00:56:12.400Z,-11.4214,117.3056,34.46,4.5,mb,,93,4.271,0.87,us,usc000msnu,2014-04-08T01:43:21.000Z,"south of Sumbawa, Indonesia",earthquake,,5,0.09,39,reviewed,us,us
2014-01-31T07:05:24.460Z,-11.2569,118.2011,29.34,4.2,mb,,95,4.856,1.37,us,usc000mqky,2014-04-08T01:43:18.000Z,"286 km SW of Waingapu, Indonesia",earthquake,,3.9,0.159,12,reviewed,us,us
2014-01-27T05:58:59.250Z,-10.6569,119.6495,37.16,4,mb,,107,5.607,1.18,us,usc000mnwe,2014-03-27T18:15:44.000Z,"129 km SSW of Waingapu, Indonesia",earthquake,,11,0.299,4,reviewed,us,us
2014-01-06T11:13:47.340Z,-10.3361,119.3189,48.02,4.1,mb,,84,3.338,0.7,us,usb000m64p,2014-03-07T00:26:00.000Z,"128 km SW of Waingapu, Indonesia",earthquake,,10.7,0.145,13,reviewed,us,us
2014-01-04T01:55:04.580Z,-11.6734,111.0161,11.67,4.3,mb,,131,3.768,0.84,us,usc000lwn0,2014-03-07T00:25:57.000Z,"south of Java, Indonesia",earthquake,,5.5,0.169,13,reviewed,us,us
2014-01-02T18:47:58.230Z,-10.8855,113.1514,39.99,4.6,mb,,128,2.594,0.86,us,usc000lvsm,2014-03-07T00:25:56.000Z,"288 km S of Kencong, Indonesia",earthquake,,6.4,0.105,30,reviewed,us,us
2014-01-02T00:21:00.070Z,-37.1496,124.6015,10,4.1,mb,,184,6.972,0.67,us,usc000lvh4,2014-03-07T00:25:54.000Z,"off the south coast of Australia",earthquake,,2,0.214,9,reviewed,us,us
2013-12-26T22:18:53.120Z,-10.5859,120.094,60.56,4.3,mb,,59,3.531,0.95,us,usc000lyq8,2014-02-28T08:44:09.000Z,"104 km S of Waingapu, Indonesia",earthquake,,8,0.099,,reviewed,us,us
2013-12-26T21:18:01.690Z,-10.488,120.0706,46.65,4.3,mb,,80,3.546,1.5,us,usc000lyq6,2014-02-28T08:44:09.000Z,"94 km SSW of Waingapu, Indonesia",earthquake,,7.3,0.099,,reviewed,us,us
2013-12-23T10:55:57.420Z,-10.4002,119.0658,41.52,4.3,mb,,85,3.586,0.98,us,usc000lxnj,2014-02-27T21:37:28.000Z,"154 km WSW of Waingapu, Indonesia",earthquake,,7.6,0.376,,reviewed,us,us
2013-12-19T06:05:14.020Z,-10.6386,116.3805,40.81,4.4,mb,,100,3.077,0.81,us,usc000lvnr,2014-02-27T21:37:22.000Z,"214 km S of Lembar, Indonesia",earthquake,,9.6,0.154,,reviewed,us,us
2013-12-18T14:16:49.050Z,-11.5692,122.4818,77.39,4.4,mb,,75,1.783,0.41,us,usc000lmu2,2014-02-27T21:37:21.000Z,"197 km SW of Kupang, Indonesia",earthquake,,8.1,0.379,,reviewed,us,us
2013-12-18T08:07:07.120Z,-11.8127,119.9167,26.43,4.1,mb,,136,4.009,1.24,us,usc000lnvt,2014-02-27T21:37:21.000Z,"241 km S of Waingapu, Indonesia",earthquake,,10.8,0.371,,reviewed,us,us
2013-12-10T18:12:31.800Z,-11.2624,118.5981,34.92,4.2,mb,,101,5.087,1.35,us,usc000lk33,2014-02-21T23:00:50.000Z,"254 km SW of Waingapu, Indonesia",earthquake,,6.4,0.176,,reviewed,us,us
2013-12-10T17:34:24.200Z,-11.407,118.1581,42.9,4.1,mb,,104,4.908,0.97,us,usc000lk3f,2014-02-21T23:00:50.000Z,"south of Sumbawa, Indonesia",earthquake,,8.6,0.233,,reviewed,us,us
2013-12-04T19:58:34.720Z,-10.2692,115.5366,38.37,4.4,mb,,82,2.249,1.07,us,usb000lcrh,2014-02-15T01:32:09.000Z,"165 km SSE of Nusa Dua, Indonesia",earthquake,,7.4,0.203,,reviewed,us,us
2013-11-27T20:46:14.830Z,-10.367,119.8591,45.77,4,mb,,143,2.909,1.23,us,usb000la15,2014-02-12T01:08:35.000Z,"90 km SSW of Waingapu, Indonesia",earthquake,,8,0.3,,reviewed,us,us
2013-11-23T08:14:36.780Z,-10.8629,113.7776,34.88,4.5,mb,,76,2.406,1.15,us,usb000l7pr,2014-02-11T02:18:56.000Z,"274 km SSW of Jimbaran, Indonesia",earthquake,,6,0.124,,reviewed,us,us
2013-10-07T15:36:23.300Z,-10.2357,151.6635,36.05,4.8,mb,,105,4.514,0.97,us,usb000k7zy,2013-12-19T02:51:37.000Z,"117 km ENE of Samarai, Papua New Guinea",earthquake,,6.1,0.143,,reviewed,us,us
2013-10-07T06:02:06.010Z,-11.535,111.9241,34.88,4.1,mb,,110,3.753,1.21,us,usb000kdfa,2013-12-19T02:51:37.000Z,"south of Java, Indonesia",earthquake,,5.2,0.369,,reviewed,us,us
2013-10-04T10:35:42.720Z,-11.3943,121.7886,8.4,5.2,mb,,58,2.187,0.99,us,usb000k6a3,2013-12-19T02:51:34.000Z,"240 km SW of Kupang, Indonesia",earthquake,,2.7,0.059,,reviewed,us,us
2013-10-04T00:37:36.860Z,-10.5323,121.4492,50.77,4.7,mb,,79,2.038,0.86,us,usb000k5ze,2013-12-19T02:51:34.000Z,"162 km SE of Waingapu, Indonesia",earthquake,,4.5,0.079,,reviewed,us,us
2013-09-04T06:45:12.880Z,-11.4085,118.3558,27.55,4.6,mb,,82,4.712,1.34,us,usb000jgvi,2013-11-15T03:20:23.000Z,"284 km SW of Waingapu, Indonesia",earthquake,,5.7,0.245,,reviewed,us,us
2013-09-03T23:28:25.700Z,-10.8805,113.8329,9.58,4.6,mb,,100,2.415,0.96,us,usb000jge5,2013-11-15T03:20:22.000Z,"273 km SSW of Jimbaran, Indonesia",earthquake,,3.8,0.11,,reviewed,us,us
2013-09-01T20:31:50.170Z,-10.8673,112.4105,21.67,4.6,mb,,158,2.936,1.42,us,usb000jetl,2013-11-06T01:33:39.000Z,"296 km S of Dampit, Indonesia",earthquake,,5.7,0.145,,reviewed,us,us
2013-08-22T18:58:36.720Z,-10.5342,114.3361,10,5.1,mb,,40,2.058,0.81,us,usb000j9u3,2013-10-25T20:09:42.000Z,"212 km SSW of Jimbaran, Indonesia",earthquake,,1.7,0.075,,reviewed,us,us
2013-08-13T02:16:06.370Z,-11.8759,117.6993,38.09,4.1,mb,,144,4.862,1.19,us,usb000j7qm,2013-10-19T02:41:41.000Z,"south of Sumbawa, Indonesia",earthquake,,12.3,0.262,,reviewed,us,us
2013-07-20T01:34:20.040Z,-13.365,114.773,12,4.3,mb,13,153,,1.37,us,usp000k25x,2014-11-07T01:51:18.497Z,"northwest of Australia",earthquake,,5.8,,6,reviewed,us,us
2013-07-18T11:39:11.780Z,-19.777,133.953,10,4.4,mb,24,64,,1.16,us,usp000k24e,2014-11-07T01:51:17.877Z,"28 km WSW of Tennant Creek, Australia",earthquake,,2.9,,10,reviewed,us,us
2013-07-11T16:57:59.930Z,-10.381,124.017,76.3,4.1,mb,18,114,,1.13,us,usp000k1wm,2014-11-07T01:51:15.520Z,"50 km ESE of Kupang, Indonesia",earthquake,,9.8,,8,reviewed,us,us
2013-07-08T06:35:10.110Z,-10.436,120.43,46.3,4.3,mb,31,78,,0.99,us,usp000k1ts,2014-11-07T01:51:14.303Z,"88 km SSE of Waingapu, Indonesia",earthquake,,8,,13,reviewed,us,us
2013-06-22T11:57:48.000Z,-36.725,146.146,11,3.2,ml,5,100,,,us,us2013rta9,2014-11-07T01:51:06.744Z,"24 km SE of Benalla, Australia",earthquake,,,,,reviewed,aust,aust
2013-06-22T08:37:57.900Z,-10.425,124.239,46.1,4.5,mb,24,62,,1.14,us,us2013rtcp,2014-11-07T01:51:06.703Z,"62 km S of Soe, Indonesia",earthquake,,6.4,,12,reviewed,us,us
2013-06-14T23:29:24.700Z,-10.978,113.89,39.5,4.3,mb,42,76,,0.58,us,usp000k18x,2014-11-07T01:51:04.430Z,"279 km SSW of Jimbaran, Indonesia",earthquake,,9.1,,14,reviewed,us,us
2013-06-14T16:51:41.090Z,-10.576,150.219,12.5,4.4,mb,26,154,,0.67,us,usp000k18t,2014-11-07T01:51:04.353Z,"38 km SW of Alotau, Papua New Guinea",earthquake,,5.6,,17,reviewed,us,us
2013-06-13T22:46:43.520Z,-10.797,113.919,10.2,4.5,mb,27,96,,0.66,us,us2013rjcm,2014-11-07T01:51:04.275Z,"260 km SSW of Jimbaran, Indonesia",earthquake,,1.9,,8,reviewed,us,us
2013-06-09T14:22:15.000Z,-26.11,131.994,0,5.3,mww,446,21.6,,,us,usc000hjry,2022-05-03T16:23:44.895Z,"139 km SE of Yulara, Australia",earthquake,,,,,reviewed,aust,us
2013-06-08T18:40:06.990Z,-11.558,117.327,35.9,4.3,mb,14,105,,1.46,us,usp000k15x,2014-11-07T01:51:03.099Z,"south of Sumbawa, Indonesia",earthquake,,17.9,,6,reviewed,us,us
2013-06-04T06:40:27.510Z,-10.852,113.837,24,4.6,mb,53,57,,1.04,us,usb000hcsk,2014-11-07T01:51:00.461Z,"270 km SSW of Jimbaran, Indonesia",earthquake,,4.9,,24,reviewed,us,us
2013-05-25T17:05:17.290Z,-11.06,110.633,9.7,4.7,mb,77,37,,1.07,us,usb000h66z,2014-11-07T01:50:54.264Z,"south of Java, Indonesia",earthquake,,3.4,,51,reviewed,us,us
2013-05-16T16:26:56.200Z,-11.58,113.648,6.1,4.4,mb,31,96,,1.49,us,usb000gx2p,2014-11-07T01:50:48.991Z,"south of Java, Indonesia",earthquake,,5,,14,reviewed,us,us
2013-05-15T14:24:04.790Z,-10.736,113.935,35,4.5,mb,43,100.7,,0.82,us,us2013qfaz,2014-11-07T01:50:48.645Z,"253 km SSW of Jimbaran, Indonesia",earthquake,,,,15,reviewed,us,us
2013-05-14T19:09:24.260Z,-10.558,112.391,15.9,4.4,mb,32,98,,1.38,us,us2013qec2,2014-11-07T01:50:48.262Z,"262 km S of Dampit, Indonesia",earthquake,,6.2,,9,reviewed,us,us
2013-05-09T15:24:16.040Z,-10.436,118.762,38.6,4.5,mb,25,85,,1.5,us,us2013pzcs,2014-11-07T01:50:45.833Z,"185 km WSW of Waingapu, Indonesia",earthquake,,11.1,,10,reviewed,us,us
2013-05-03T08:22:54.080Z,-10.75,113.918,38.4,4,mb,27,93,,1.24,us,us2013ptcr,2014-11-07T01:50:43.845Z,"255 km SSW of Jimbaran, Indonesia",earthquake,,6.8,,4,reviewed,us,us
2013-05-02T21:08:51.520Z,-11.484,117.177,35,4.6,mb,74,41.8,,1.42,us,us2013psau,2014-11-07T01:50:43.618Z,"south of Sumbawa, Indonesia",earthquake,,,,27,reviewed,us,us
2013-05-01T20:02:31.620Z,-10.665,114.156,33.2,4.4,mb,41,131.9,,0.78,us,usp000k0hk,2014-11-07T01:50:42.945Z,"234 km SSW of Jimbaran, Indonesia",earthquake,,15,,15,reviewed,us,us
2013-05-01T16:41:49.000Z,-38.113,144.483,10,3.1,ml,11,145.1,,,us,us2013praw,2014-11-07T01:50:42.803Z,"7 km NW of Clifton Springs, Australia",earthquake,,,,,reviewed,aust,aust
2013-04-30T15:52:39.050Z,-12.441,117.288,42.5,4.1,mb,13,102.7,,1.18,us,us2013pqde,2014-11-07T01:50:40.003Z,"south of Sumbawa, Indonesia",earthquake,,20.8,,1,reviewed,us,us
2013-04-28T12:54:45.490Z,-10.366,124.057,20.5,4.6,mb,29,75.8,,1.36,us,us2013pncq,2014-11-07T01:50:39.332Z,"53 km ESE of Kupang, Indonesia",earthquake,,12.5,,9,reviewed,us,us
2013-04-19T17:51:41.360Z,-11.976,121.632,15.2,5.8,mww,341,12,,1.11,us,usb000gc0z,2022-05-03T16:14:25.191Z,"293 km SW of Kupang, Indonesia",earthquake,,2.7,,,reviewed,us,us
2013-04-03T11:03:54.820Z,-10.284,152.271,14.9,4.2,mb,33,51.6,,1.06,us,usp000k01k,2014-11-07T01:50:29.865Z,"179 km ENE of Samarai, Papua New Guinea",earthquake,,19.4,,9,reviewed,us,us
2013-03-30T05:03:44.530Z,-10.401,123.699,18.6,4.6,mb,71,63.4,,1.32,us,usb000fwc0,2014-11-07T01:50:25.117Z,"27 km SSE of Kupang, Indonesia",earthquake,,6.6,,18,reviewed,us,us
2013-03-28T16:49:03.250Z,-11.622,116.78,30,4.5,mb,14,108.1,,1.3,us,us2013nhcv,2014-11-07T01:50:24.131Z,"South of Lombok, Indonesia",earthquake,,0,,3,reviewed,us,us
2013-03-25T11:54:55.520Z,-11.458,117.193,10,5.1,mb,212,46.4,,0.72,us,usb000fs7c,2014-11-07T01:50:23.152Z,"south of Sumbawa, Indonesia",earthquake,,,,63,reviewed,us,us
2013-03-25T07:40:38.740Z,-10.859,113.888,41.3,4.5,mb,31,93.5,,1.5,us,usb000fs68,2014-11-07T01:50:23.126Z,"267 km SSW of Jimbaran, Indonesia",earthquake,,,,11,reviewed,us,us
